text,hate label,hashtags,source,user_created,user_friends,user_favourites,is_retweet
RT @smartstatistic: Let me add that the national media hasn't even noticed what is happening to #BlackLivesMatter #protesters  here in #Mis…,0,['BlackLivesMatter'],Twitter for iPhone,31-10-2012 13:15,349,58759,FALSE
RT @hungrybowtie: Some of the paint from tonight. #blacklivesmatter    #protest #pdx #Portland #Oregon #BLM #acab #PortlandProtests #PDXpro…,0,['BlackLivesMatter'],Twitter for Android,27-02-2016 18:16,1318,60894,FALSE
".@ibec_irl Kara McGann @psych911 opens the 
'Building Inclusive Workplaces – Race Equality Hub for Employers' Event… https://t.co/UwIePHFJKg",0,['BreonnaTaylor'],Twitter Web App,19-06-2020 16:33,241,178,FALSE
"@OpieRadio When it comes to protests, the 'how' is the important thing, not the 'why'. Groups of protestors, doesn'… https://t.co/g40vmNUqHD",0,"['나는_샘_오취리와_연대합니다', 'I_Stand_with_Sam_Okyere', 'BlackLivesMatter']",Twitter for Android,10-02-2018 21:38,286,9831,FALSE
"keeping dreaming big, keep aiming high and don't forget to work smart 😍 
all the best friends😉

And pls stop unfoll… https://t.co/WcypCEHqOH",0,"['theumbrellaacademy2', 'GeorgeFloyd']",Twitter Web App,20-12-2019 12:48,26,28,FALSE
@Nick_4_4_2 @NBA @sixers @trailblazers How is #BLM about politics? Has nothing to do with that at all..,0,['BlackLivesMatter'],Twitter Web App,23-08-2015 21:30,191,41388,FALSE
@Alyssa_Milano Early July I sat as a silent witness for #BLM in front of John’s church in DC. 3 times ppl came up t… https://t.co/EhZmN2bVV3,0,,Twitter for iPhone,22-02-2015 21:48,1499,15210,FALSE
"DEAR @POTUS @realDonaldTrump 
Mr President Sir, #BlacklivesMatter©™
Unlike @georgesoros, who upon death BECOMES ash… https://t.co/TNLNAsP7yd",0,['BlackLivesMatter'],Twitter Web App,02-02-2017 23:41,4925,48493,FALSE
@BenjySarlin well this suburbanite has done a number of #BLM protests so not sure he's reading the room,0,,Twitter for iPhone,29-05-2020 15:07,917,3699,FALSE
"It’s Mon. Aug. 10th 2020. As 1 humbled voice, I’m demanding the immediate removal of Shitler45 &amp; Impeached BunkerBa… https://t.co/TPrn17Vj1F",0,['BlackLivesMatter'],Twitter for iPhone,07-06-2020 12:07,97,59,FALSE
10:05PM LRAD 3 threatening specific crowd control tactics again: impact munitions and teargas. Riot cops spotted co… https://t.co/11r1AVERuS,0,['BlackLivesMatter'],Twitter for iPhone,07-12-2009 23:38,135,3512,FALSE
You see #BlackLivesMatter https://t.co/c1fFT739iU,0,,Twitter Web App,28-07-2020 13:28,7,0,FALSE
"Fab list Walt. Chockablock with #resisters Inwas not conneced with but am now. 
We are #stronger together and the m… https://t.co/gDHNBRDTpv",0,['BlackLivesMatter'],Twitter for Android,22-02-2013 19:05,279,9280,FALSE
"Dear BLM #BlackLivesMatter 
Remember Ferguson and Biden and Obama showed no sympathy for what cops did..

You thoug… https://t.co/G6T2BjaAI3",0,['BlackLivesMatter'],Twitter Web App,02-04-2020 21:51,2498,24883,FALSE
"RT @Alex56030224: They shoot #reporters, don’t they?Reporter #HamzaMaali was shot live while covering #colonialsettlers and #IOF stealing #…",0,['BlackLivesMatter'],Twitter for Android,18-04-2013 22:36,637,864,FALSE
It’s interesting that every time the #proudboys are in #seattle there are #riots . 🤦🏽‍♀️🗣🙄🧐🤬    #SeattleProtest… https://t.co/sah21daDLh,0,['BlackLivesMatter'],Twitter for iPhone,13-12-2016 19:02,1135,217218,FALSE
"Only @BarackObama can put a stop to this, yet he is silent &amp; doesn’t speak in condemnation of this wild’n behaviour… https://t.co/Tni1cGwJmc",0,,Twitter for iPhone,27-10-2011 05:21,1388,58680,FALSE
@JamesBu74794060 Battled 2 #BLM zombies on here earlier but I’m ok!,0,['BlackLivesMatter'],Twitter for Android,04-12-2017 17:38,13793,433609,FALSE
"Super sad day today, make me smile again and sub! 5 FREE TRIALS, get it while you can!  😙👄 
#art #naked #livecam… https://t.co/f7YGBdpywc",0,['BlackLivesMatter'],Twitter for iPhone,28-01-2013 15:06,402,9021,FALSE
Say their names! #MichaelBrown #BreonnaTaylor #GeorgeFloyd etc... #BlackLivesMatter https://t.co/cbLEAknoep,0,['BlackLivesMatter'],Twitter for iPhone,11-05-2012 02:29,4984,178986,FALSE
"RT @kofagodance: This program features works that explore individuality, community, and the sometimes uneasy relationship between. Honored…",0,"['BlackLivesMatter', 'BreonnaTaylor']",Twitter for iPhone,23-05-2011 18:22,442,10781,FALSE
"Not seeing much of this anymore on my TL and I am aware I have not tweeted about this as well an a while. 

Black… https://t.co/zynLvmvMe1",0,,Twitter for Android,10-08-2020 10:22,19,10,FALSE
@bgluckman @QuareFellas It’s disgusting what people are yelling out. Such a racist town. And I am sure that it’s no… https://t.co/XV17zQKPa8,0,['BlackLivesMatter'],Twitter Web App,08-11-2018 20:23,411,37872,FALSE
So this NV Police Chief tells a Library they can't make political statement abt #BlackLivesMatter &amp; WI Police pull… https://t.co/DyHLw3Orap,0,['BlackLivesMatter'],Twitter for iPhone,07-06-2020 12:07,97,59,FALSE
"RT @NoSurveillance2: https://t.co/z4Rf3zid9t

This is an important article and  we've shared a few times. These days, Police in Bristol are…",0,,Twitter for Android,11-10-2011 01:18,1868,112252,FALSE
"Thought of the Day- Accountability. Thank you @RoyalNavy 
#BlackLivesMatter https://t.co/NnPJn7LD0g",0,['BlackLivesMatter'],Twitter Web App,16-02-2020 23:55,77,760,FALSE
RT @amandamcmullin_: These things happen in HRM too!Protect Black women! #BLM https://t.co/qICWxR1S1t,0,['BlackLivesMatter'],Twitter Web App,09-09-2009 04:18,532,40390,FALSE
https://t.co/XfRXxgFqEp #PortlandRiots going off on my front step Sunday morning. I almost had to regulate some nei… https://t.co/ZarBK9NQX6,0,['BlackLivesMatter'],Twitter Web App,09-09-2009 04:18,532,40390,FALSE
@RepJayapal Thank you. ❤️ #BlackLivesMatter https://t.co/PCKBzIjDQ3,0,['BlackLivesMatter'],Twitter for iPhone,28-01-2013 15:06,402,9021,FALSE
RT @AmbrossiPatrick: #summerofsolidarity event tonight in the #jcheights was great! Glad to see many members of our #community coming out t…,0,['BLM'],Twitter for iPhone,23-07-2018 16:11,550,7503,FALSE
"#PortlandStrong #PortlandProtests #MichaelBrown #BLM @RollingStone Gee, what's this? Portland In Action Still https://t.co/X4R4DPeC3Z",0,['BlackLivesMatter'],Twitter for iPhone,28-01-2013 15:06,402,9021,FALSE
RT @DeanHohl: @RL9631 @KathySoltani Where’s #blm? Oh that’s right - they’re the ones that shot him.,0,"['Chicago', 'Gucci', 'Tesla', 'Dior']",Twitter for Android,10-03-2009 11:28,2464,146409,FALSE
"RT @AttorneyCrump: 4 MONTHS and still NO ACCOUNTABILITY. We have waited far too long for all 4 officers to be FIRED, ARRESTED, and CONVICTE…",0,,Twitter for iPad,13-06-2015 12:50,1566,32294,FALSE
Solidarity from Sacramento to the north valley! Support Clarissa Volasgis whos been locked up at the Butte County j… https://t.co/HgQ14vyneD,0,['BlackLivesMatter'],Twitter for iPhone,29-10-2016 14:40,7907,63609,FALSE
THE TRAYVON MARTIN LAW - STOP THIS FROM HAPPENING AGAIN   #TrayvonMartinLaw #BlackLivesMatter - Sign the Petition!… https://t.co/oM83r7iWKN,0,['BlackLivesMatter'],Twitter Web App,09-09-2009 04:18,532,40390,FALSE
Register to vote @votedotorg #newmusic #singersongwriter #acapella #hiphop #trap #illuminati #rockthevote… https://t.co/1c8fjtbSm3,0,"['BlackLivesMatter', 'BLM']",Twitter Web App,31-01-2010 18:17,40,29775,FALSE
"Sometimes the level of confidence some people have in their own ignorance astounds me...😳
#blacklivesmatter
#onelove
#onerace",0,"['BlackLivesMatter', 'BLM']",Twitter Web App,31-01-2010 18:17,40,29775,FALSE
"RT @AjaxFiko: Search for topics relevant to you on Twitter, for people that discussing the same issues, create a hub of like-minded thinker…",0,['BlackLivesMatter'],Twitter for iPhone,25-11-2011 19:43,95,7046,FALSE
@victormarx This video filmed in 1969 will shock you at how relevant and effectively exposes what certain groups ar… https://t.co/Bj0rMSHfss,0,['BlackLivesMatter'],Twitter for iPad,23-08-2015 15:53,231,66629,FALSE
RT @PDX_Monitor: 11:23PM @WalidahImarisha's powerful speech on Black history in Oregon ringing through the streets near PPA. Feel free to t…,0,['BlackLivesMatter'],Twitter for Android,20-03-2020 20:04,1829,38770,FALSE
....and legitimised the ignorance of hundreds if not thousands of racist idiots on this and other social media plat… https://t.co/fATaS58DRo,0,['BlackLivesMatter'],Twitter for iPhone,05-09-2012 00:59,15842,27016,FALSE
"RT @LVNancy: @MrAndyNgo These Antifa commies have turned #BlackLivesMatter into a joke.

Send them straight to Russia or China. They'll be…",0,['BlackLivesMatter'],Twitter for iPhone,16-09-2016 12:03,4818,65544,FALSE
"The Enneagram and Mindfulness for Social Change

Tuesday, August 18
10 am Pacific / 1 pm Eastern
Presented by TNE C… https://t.co/sWjZhTpmWH",0,"['BlackLivesMatter', 'Antifa']",Twitter for iPad,08-11-2012 19:03,5001,131859,FALSE
"RT @KQEDnews: Golden State Warriors head coach 
@SteveKerr
 talks with 
@scottshafer
 and 
@mlagos
 about the league's response to the #Bla…",0,"['MeToo', 'BLM']",Twitter Web App,20-11-2018 14:45,325,25582,FALSE
"RT @ZacharySDumont: Disagree with the state? Get kidnapped, literally kidnapped.

Stand up to police brutality!
Fight back against injustic…",0,['balbriggan'],Twitter for iPhone,27-11-2014 15:45,548,76749,FALSE
Looters broke into a Chicago mall and are looting the place clean tonight. #BlackLivesMatter https://t.co/wKJZbcvpoZ,0,"['ZimbabweanLivesMatter', 'BlackLivesMatter']",Twitter for iPhone,18-08-2012 16:11,985,34485,FALSE
#blm sound picky https://t.co/yopMIRW5kh,0,['BlackLivesMatter'],Twitter for Android,26-12-2019 15:26,172,198,FALSE
Absolutely the wrong message to send to Hong Kong. #SundayThoughts #SundayService #SundayMotivation… https://t.co/R4xI5R6H24,0,['BlackLivesMatter'],Twitter for Android,14-09-2013 18:06,1748,3164,FALSE
whites claim they willing to understand black experience in America. Have em check stories &amp; photos from upcoming b… https://t.co/5stZ0DjeN6,0,,Twitter Web App,23-04-2018 00:38,217,1242,FALSE
"RT @trappedIikerats: $4208/$8500! #transcrowdfund #crowdfunding #payblacktranswomen #LGBTQtogether #BlackLivesMatter 

PLEASE HELP BLACK TR…",0,['BlackLivesMatter'],Twitter for iPhone,29-04-2018 19:37,1583,33980,FALSE
"RT @thicciesonly: #나는_샘_오취리와_연대합니다
#I_Stand_with_Sam_Okyere
#BlackLivesMatter 

Y’all are sick 
He was tired of the blatant racism in Korea…",0,['GeorgeFloyd'],Twitter for Android,03-07-2019 18:41,661,22663,FALSE
Screw #SPD #BLM #BlackLivesMatter #DefundSPD #peopleoverproperty #America #Seattle #JusticeForMikeBrown https://t.co/621ZVBoAcc,0,['GeorgeFloyd'],Twitter for iPhone,17-01-2010 16:26,1275,18659,FALSE
RT @nationrises: #CCPChina is working with @dnc and @TheDemocrats to create panic and hysteria  and use it as a cover to massively expand #…,0,"['BlackLivesMatter', 'TerroristOrganization', 'Propaganda']",Twitter Web App,11-11-2016 21:53,297,10434,FALSE
saw this yesterday!! #BlackLivesMatter https://t.co/oRf3VKp6NF,0,,Twitter Web App,24-09-2011 14:25,207,10920,FALSE
"RT @LevelSlc: A small cardboard campfire has been started, s’mores have been deployed. A protester: “We need s’more community engagement li…",0,['BlackLivesMatter'],Twitter Web App,21-08-2019 09:15,435,19312,FALSE
RT @SenSHenderson: What disappointing double standards.  Where was the political will to enforce the law at the #BLM Melbourne march on 6 J…,0,"['MeToo', 'BLM']",Twitter for iPhone,04-07-2012 12:31,558,16149,FALSE
"@EngagingFreedom So you’re suggesting most agree with their message, but daytime would increase their believability… https://t.co/e3NXyMQOiO",0,,Twitter for iPhone,11-03-2013 20:42,5530,2252,FALSE
"I dead ass used to get 150-200 views on my snapchat stories, but ever since I started posting about #BLM I LITERALL… https://t.co/zFoqPBJ8dG",0,['BlackLivesMatter'],Twitter for Android,06-05-2019 08:30,922,45833,FALSE
"List of HBCUs I can think of that would greatly appreciate donations:

Shaw University, Bennett College, Mississipp… https://t.co/7HQMiMT2fj",0,['BlackLivesMatter'],Twitter Web App,18-12-2018 22:26,162,64568,FALSE
Officers shooting pepper bullets and tear gas from the federal courthouse #BlackLivesMatter  #J25 #PortlandProtests… https://t.co/3QUwYnAqWP,0,['BlackLivesMatter'],Twitter for iPhone,20-09-2013 04:07,1341,4409,FALSE
"RT @ShinySuccubus1: THERE ARE WAYS TO MEASURE LIFE

we can measure life by the days since a murder #BLM

we can measure life by lives lost…",0,,Twitter for Android,22-04-2009 09:45,9391,115816,FALSE
"@DC_Draino #BlackLivesMatter is a #TerroristOrganization
Everyone's saying otherwise, is a part of the #Propaganda… https://t.co/EWSj7P1YdT",0,"['BlackLivesMatter', 'TerroristOrganization', 'Propaganda']",Twitter Web App,11-11-2016 21:53,297,10434,FALSE
RT @CanAditude: Liberal/Democrat Mayors asking for Federal financial aid after they allowed protests/riots to continue in their cities ...…,0,"['Liberals', 'BLM', 'ANTIFA', 'iWillNeverKneel', 'VoteTrump2020']",Twitter for iPhone,24-03-2020 11:47,268,9595,FALSE
"#BL
The former British prime minister Tony Blair turned public apology into a veritable art form. He took it upon h… https://t.co/Y72hHhFBln",0,['BlackLivesMatter'],Twitter for iPad,20-05-2013 21:30,2522,312,FALSE
"About a year ago since @MWSibert tweeted this.
#BLM https://t.co/XWri5lCl3L",0,['BlackLivesMatter'],Twitter Web App,21-08-2019 09:15,435,19312,FALSE
"Shelter in Place (Day 143).
#crisis #america #americanflag #blm #coronavirus #covid19 #covid_19 #usa #usa🇺🇸… https://t.co/fUdDFEdoAY",0,['BlackLivesMatter'],Twitter for iPhone,25-10-2018 14:54,1270,136078,FALSE
"RT @HeatherMorrisTV: I think we need to reconsider this whole #cancelculture that we created, simply because its a massive, passive aggress…",0,"['BlackIsKing', 'chicagoriots', 'ChicagoProtests', 'rioting', 'rioters']",Twitter for Android,06-05-2019 08:30,922,45833,FALSE
"RT @ClaudiaWebbe: The fundamental basis of policing: is policing by consent

Its our responsibility to challenge racial profiling &amp; intrusi…",0,"['Cowards', 'BLM', 'Antifas', 'SturgisRally']",Twitter for Android,01-03-2009 13:39,17291,143965,FALSE
RT @The_Mfn_Coldest: The system ain’t nothing to play with but the Citizen definitely ain’t nothing to play with ￼#chicago #fightforyourrig…,0,['BlackLivesMatter'],Twitter for Android,22-05-2015 13:48,467,97097,FALSE
"""We cannot change the past, but we can change the consequences for the better""

Our latest #podcast explores our re… https://t.co/iMBMZq83gS",0,['BlackLivesMatter'],Twitter for iPhone,20-09-2013 04:07,1341,4409,FALSE
"https://t.co/12acd1cn9A

Beatles Parody about the Pedos!

""Spot-on lyrics!""

#Pedowood #PedoIsland… https://t.co/XIN2hReApO",0,['BlackLivesMatter'],Twitter for iPad,02-11-2012 16:31,602,74776,FALSE
"If anyone has an Alexa I highly recommend you do this
#PortlandProtest #PDXprotests #BLM #ACAB #portland https://t.co/LAVsncu5cF",0,['BlackLivesMatter'],Twitter for iPhone,05-09-2012 00:59,15842,27016,FALSE
"@brittencolemd I Love her!! The Voice
Thanks!!! 
#ChicsgoProud👍🏽
#BlackLivesMatter",0,['BlackLivesMatter'],Twitter for Android,20-04-2013 12:34,2969,216979,FALSE
RT @JimPolandcom: Outstanding art! #blm #BlackLivesMatter #trumpgestapo #GestapoTrump #portland #fedterrorists #SecretPolice #COVID19 #COVI…,0,['BlackLivesMatter'],Twitter for iPhone,07-10-2018 10:17,150,73804,FALSE
"RT @KimonaQ: 🇺🇸 FIRST BACK THE BLUE MURAL PAINTED IN TAMPA FLORIDA 🇺🇸 

As #FakeNews &amp; #BLM Dig To Find Out If There Was A Permit @JaneCast…",0,,Twitter for Android,02-06-2016 11:55,95,5659,FALSE
So proud to be representing our community! Thank you for featuring us. #BLM #BlackHistoryMonth #FemaleEntrepreneur… https://t.co/RKFPvRJYw9,0,['BlackLivesMatter'],Twitter Web App,27-06-2012 00:51,935,35549,FALSE
"RT @NORTAG_Media: @MikeCarlton01 Horrifying &amp; educational in equal parts - as best documentaries are
Hate to think how might be in #Aus too…",0,['BlackLivesMatter'],Twitter for iPad,31-08-2017 12:10,322,14866,FALSE
"#POTUS
#realdonaldtrump
#GOP
#DNC
#Foxnews
#CNN
#blacklivesmatter
#Antifa
#ISIS
#NYSE
#WSJ 

It was like every othe… https://t.co/OesUGjdaM4",0,"['BlackLivesMatter', 'BlackIsKing', 'chicagoriots', 'CHICAGOScanner']",Twitter for iPhone,07-12-2013 18:36,4993,14954,FALSE
"#BlackLivesMatter
#CorneliusFredericks
We Demand Justice For Cornelius Fredericks https://t.co/yYgjwVQ4RZ via @Change",0,"['BlackIsKing', 'chicagoriots', 'ChicagoProtests', 'rioting', 'rioters']",Twitter for Android,15-08-2009 01:50,400,1758,FALSE
"RT @Arts_42: I Dreamt an Angel by:
🎨©️Bruce Neeley 2020
✍🏻©️Tereza Gillespie 2020
#Art #Poetry #Love #Peace 
❤️☘️🐥❤️☮️❤️🤗✨🙏🌹♾
#StaySafe #St…",0,['BlackLivesMatter'],Twitter for Android,24-07-2018 17:06,511,47310,FALSE
"This made me LOL! 🤣BLM rioters, stop spreading your Coronavirus!!!!! People are dying from you spreading Coronaviru… https://t.co/y2foprkiiR",0,['BlackLivesMatter'],Twitter for Android,20-08-2011 19:52,4907,105194,FALSE
It’s been over 100 days...                                #blacklivesmatter… https://t.co/iGVs6wrhXx,0,['BlackLivesMatter'],Twitter Web App,21-08-2019 09:15,435,19312,FALSE
@aliceclara69 this is a real face of #BlackLivesMatter https://t.co/foDB1FmbVN,0,"['HBDMaheshBabu', 'TwitterBestFandom', 'BlackLivesMatter']",Twitter for Android,27-04-2020 13:35,15,526,FALSE
We're looking forward to tomorrow's #mhTV where @Bmat111 @Shanazpottinger &amp; @yyalipende will be talking about… https://t.co/3HavBnZZPy,0,['BlackLivesMatter'],Twitter Web App,10-11-2013 09:22,3111,42898,FALSE
